a_x,m,b,1.0025750472279815,-0.013909423346237793
a_y,m,b,-1.0004152005285478,0.03366061723883906
a_z,m,b,-0.987670453748883,-0.03147395803262665
w_x,-0.9867095947265625
w_y,0.9067535400390625
w_z,1.1198806762695312
"['m_x', 'm_x0']",2.490234375
"['m_y', 'm_y0']",-6.5185546875
"['m_z', 'm_z0']",-21.0205078125
